eeg1,eeg2,eeg3,eeg4,focused,unfocused
-0.298671544,-4.588984966,-0.521367908,0.057387371,1,0
-0.325784028,-4.588984966,-0.518196404,0.055805109,1,0
-0.335924059,-4.588984966,-0.519165695,0.087578766,1,0
-0.332634956,-4.588984966,-0.526646137,0.140035123,1,0
-0.329360157,-4.588984966,-0.537384033,0.188708216,1,0
-0.334260106,-4.588984966,-0.546982586,0.217678666,1,0
-0.343216687,-4.588984966,-0.554701865,0.226291418,1,0
-0.345259368,-4.588984966,-0.563790798,0.224126652,1,0
-0.334839225,-4.588984966,-0.575857103,0.220128685,1,0
-0.318050027,-4.588984966,-0.586834192,0.215459809,1,0
-0.304372489,-4.588984966,-0.590970933,0.207121179,1,0
-0.308782846,-4.588984966,-0.588016868,0.180786252,1,0
-0.314802974,-4.588984966,-0.585954368,0.170772597,1,0
-0.316502124,-4.588984966,-0.594449818,0.171600997,1,0
-0.310003668,-4.588984966,-0.616510808,0.176875576,1,0
-0.296809763,-4.588984966,-0.647242248,0.182688504,1,0
-0.28457275,-4.588984966,-0.678732574,0.184506506,1,0
-0.279752433,-4.588984966,-0.705347002,0.175783291,1,0
-0.278352737,-4.588984966,-0.725643098,0.15352796,1,0
-0.267564356,-4.588984966,-0.740921974,0.124464512,1,0
-0.242932707,-4.588984966,-0.753661752,0.100946747,1,0
-0.21617569,-4.588984966,-0.765527427,0.090676926,1,0
-0.202183649,-4.588984966,-0.773881316,0.09265355,1,0
-0.205752894,-4.588984966,-0.774636507,0.103476293,1,0
-0.219477534,-4.588984966,-0.770000637,0.121036954,1,0
-0.230590031,-4.588984966,-0.768185973,0.140641809,1,0
-0.231366768,-4.588984966,-0.773488283,0.15507549,1,0
-0.226938084,-4.588984966,-0.782224178,0.160775632,1,0
-0.22020036,-4.588984966,-0.786381662,0.175006285,1,0
-0.214637876,-4.588984966,-0.778773189,0.187274322,1,0
-0.211052731,-4.588984966,-0.755384505,0.197502613,1,0
-0.205544949,-4.588984966,-0.71952939,0.195449173,1,0
-0.211317971,-4.588984966,-0.683968067,0.19317764,1,0
-0.21171546,-4.588984966,-0.661374211,0.189360544,1,0
-0.219024301,-4.588984966,-0.654206872,0.183400154,1,0
-0.23972629,-4.588984966,-0.655116796,0.176115051,1,0
-0.26766178,-4.588984966,-0.65564394,0.166426882,1,0
-0.291999727,-4.588984966,-0.654190004,0.149818063,1,0
-0.309703588,-4.588984966,-0.652244925,0.122178815,1,0
-0.30355829,-4.588984966,-0.646300018,0.09537866,1,0
-0.302011967,-4.588984966,-0.628632188,0.064925641,1,0
-0.313471705,-4.588984966,-0.59799701,0.047785379,1,0
-0.313471705,-4.588984966,-0.563206851,0.053794015,1,0
-0.313471705,-4.588984966,-0.534885287,0.053794015,1,0
-0.313471705,-4.588984966,-0.519188881,0.053794015,1,0
-0.313471705,-4.588984966,-0.517124653,0.053794015,1,0
-0.313471705,-4.588984966,-0.524086535,0.054279815,1,0
-0.300961435,-4.588984966,-0.528590381,0.050828811,1,0
-0.302559555,-4.588984966,-0.519338608,0.045479879,1,0
-0.323677868,-4.588984966,-0.495819151,0.034798451,1,0
-0.323677868,-4.588984966,-0.465762198,0.034798451,1,0
-0.323677868,-4.588984966,-0.43415916,0.034798451,1,0
-0.323677868,-4.588984966,-0.421904504,0.034798451,1,0
-0.323677868,-4.588984966,-0.408385396,0.034798451,1,0
-0.323677868,-4.588984966,-0.396957725,0.034798451,1,0
-0.323677868,-4.588984966,-0.392401993,0.034798451,1,0
-0.323677868,-4.588984966,-0.396081746,0.034798451,1,0
-0.323677868,-4.588984966,-0.402815253,0.034798451,1,0
-0.323677868,-4.588984966,-0.403299898,0.034798451,1,0
-0.323677868,-4.588984966,-0.390450209,0.034798451,1,0
-0.323677868,-4.588984966,-0.364010304,0.034798451,1,0
-0.323677868,-4.588984966,-0.328903615,0.034798451,1,0
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,0
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,0
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,0
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,0
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,0
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,0
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,0
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,0
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,0
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,0
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,0
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,0
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,0
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,0
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,0
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,0
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,0
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,0
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,0
0.408306837,-4.588984966,-0.292332739,0.034798451,1,0
0.403106421,-4.588984966,-0.292332739,0.967857003,1,0
0.38728261,-4.588984966,-0.292332739,0.917327285,1,0
0.366363257,-4.588984966,-0.292332739,0.861763656,1,0
0.347494096,-4.588984966,-0.292332739,0.810865819,1,0
0.333278954,-4.588984966,-0.292332739,0.768200397,1,0
0.320064962,-4.588984966,-0.015815772,0.733119965,1,0
0.304263622,-4.588984966,-0.031550907,0.703549266,1,0
0.287335336,-4.588984966,-0.054482382,0.677420437,1,0
0.27395311,-4.588984966,-0.084108405,0.653824151,1,0
0.266159356,-4.588984966,-0.117444642,0.632303715,1,0
0.260841697,-4.588984966,-0.146641523,0.612002611,1,0
0.247141853,-4.588984966,-0.164797843,0.591559529,1,0
0.220717579,-4.588984966,-0.171116829,0.520762742,1,0
0.184916288,-4.588984966,-0.16895707,0.4238123,1,0
0.146636561,-4.588984966,-0.163736925,0.310659915,1,0
0.11341738,-4.588984966,-0.160927057,0.209161133,1,0
0.089362584,-4.588984966,-0.163676277,0.145409852,1,0
0.072389252,-4.588984966,-0.180777386,0.118834645,1,0
0.055361837,-4.588984966,-0.201740339,0.110688753,1,0
0.033371329,-4.588984966,-0.216178015,0.108840711,1,0
0.009629535,-4.588984966,-0.221418306,0.109607421,1,0
-0.009285928,-4.588984966,-0.222216323,0.114217319,1,0
-0.023388436,-4.588984966,-0.221199155,0.126149923,1,0
-0.040504705,-4.588984966,-0.215518713,0.143868059,1,0
-0.06466686,-4.588984966,-0.202994302,0.160350084,1,0
-0.08904437,-4.588984966,-0.187695652,0.169094056,1,0
-0.102335922,-4.588984966,-0.17567049,0.171855658,1,0
-0.103049986,-4.588984966,-0.170794219,0.175703242,1,0
-0.101228327,-4.588984966,-0.175571665,0.18449983,1,0
-0.10615997,-4.588984966,-0.189307302,0.195617199,1,0
-0.120498851,-4.588984966,-0.205732822,0.205463499,1,0
-0.140792251,-4.588984966,-0.214868933,0.214458659,1,0
-0.159886181,-4.588984966,-0.212786376,0.224787965,1,0
-0.171435356,-4.588984966,-0.206356034,0.235377863,1,0
-0.173899204,-4.588984966,-0.204775885,0.241449341,1,0
-0.171430737,-4.588984966,-0.210014164,0.239823937,1,0
-0.170295998,-4.588984966,-0.21846877,0.230028853,1,0
-0.172026798,-4.588984966,-0.228042111,0.212710291,1,0
-0.173892975,-4.588984966,-0.240834892,0.190538883,1,0
-0.176598325,-4.588984966,-0.25882107,0.170679018,1,0
-0.186157122,-4.588984966,-0.280976534,0.164161101,1,0
-0.206932291,-4.588984966,-0.304309249,0.173949406,1,0
-0.234552309,-4.588984966,-0.324157715,0.189930409,1,0
-0.257283717,-4.588984966,-0.336081207,0.199925527,1,0
-0.267648607,-4.588984966,-0.339859217,0.199173689,1,0
-0.268637955,-4.588984966,-0.340614974,0.189375639,1,0
-0.268412858,-4.588984966,-0.345721751,0.171825439,1,0
-0.272925913,-4.588984966,-0.358599961,0.145442009,1,0
-0.284490258,-4.588984966,-0.377386242,0.111122243,1,0
-0.30169934,-4.588984966,-0.3973414,0.073640309,1,0
-0.321120173,-4.588984966,-0.4134036,0.038975645,1,0
-0.337400347,-4.588984966,-0.422086418,0.009735622,1,0
-0.34638983,-4.588984966,-0.422562361,-0.013933725,1,0
-0.34450984,-4.588984966,-0.416949034,-0.029923394,1,0
-0.33070457,-4.588984966,-0.409182042,-0.036695059,1,0
-0.308944434,-4.588984966,-0.403636515,-0.040531002,1,0
-0.287597626,-4.130326271,-0.402463764,-0.050626531,1,0
-0.273569584,-4.11241293,-0.406698793,-0.067786314,1,0
-0.266518116,-4.143122673,-0.414759606,-0.081847742,1,0
-0.25986135,-4.196792603,-0.421631247,-0.079552159,1,0
-0.247781515,-4.2528162,-0.423704863,-0.058676373,1,0
-0.227796495,-4.2528162,-0.422965288,-0.02403363,1,0
-0.200930372,-4.2528162,-0.424533516,0.018709768,1,0
-0.171178639,-4.2528162,-0.430863082,0.059917971,1,0
-0.143751517,-4.2528162,-0.437065572,0.090862334,1,0
-0.122294307,-4.2528162,-0.435626268,0.108589984,1,0
-0.107745178,-4.2528162,-0.424004614,0.116517015,1,0
-0.099367984,-4.2528162,-0.40607208,0.119613849,1,0
-0.098492615,-4.215648174,-0.386773765,0.119625181,1,0
-0.106387809,-4.213499546,-0.369296491,0.114790395,1,0
-0.120753042,-4.274167538,-0.353710026,0.106705815,1,0
-0.135549217,-4.424050808,-0.340614974,0.100561626,1,0
-0.145684555,-4.424050808,-0.33180207,0.100702718,1,0
-0.1532031,-4.424050808,-0.328754455,0.109199107,1,0
-0.16317077,-4.424050808,-0.332594007,0.124159954,1,0
-0.176373005,-4.424050808,-0.342590362,0.140705213,1,0
-0.19089137,-4.424050808,-0.356030405,0.151681408,1,0
-0.2080127,-4.424050808,-0.368842572,0.151369676,1,0
-0.231257305,-4.424050808,-0.378950596,0.141813487,1,0
-0.260602921,-4.424050808,-0.389605492,0.131271899,1,0
-0.289347619,-4.424050808,-0.405136943,0.126193732,1,0
-0.304693431,-4.424050808,-0.425086737,0.139381379,1,0
-0.316441774,-4.424050808,-0.44354406,0.155943051,1,0
-0.327972054,-4.424050808,-0.453299165,0.170877382,1,0
-0.340171695,-4.424050808,-0.451491654,0.183348522,1,0
-0.350445628,-4.424050808,-0.441692144,0.19320102,1,0
-0.354910016,-4.424050808,-0.428637624,0.200364992,1,0
-0.351821631,-4.424050808,-0.415130854,0.204821214,1,0
-0.339894503,-4.424050808,-0.402562588,0.203660041,1,0
-0.321146488,-4.424050808,-0.389984518,0.190690234,1,0
-0.304477185,-4.424050808,-0.377444863,0.160040408,1,0
-0.303897023,-4.424050808,-0.365238845,0.109929465,1,0
-0.303897023,-4.424050808,-0.35382244,0.109929465,1,0
-0.303897023,-4.424050808,-0.343574911,0.109929465,1,0
-0.303897023,-4.424050808,-0.335782528,0.109929465,1,0
-0.303897023,-4.424050808,-0.332039505,0.109929465,1,0
-0.303897023,-4.424050808,-0.333678722,0.109929465,1,0
0.034883197,-4.424050808,-0.340989739,0.272728443,1,0
-0.000723769,-4.424050808,-0.354517847,0.243254095,1,0
-0.019075314,-4.424050808,-0.37562111,0.23406069,1,0
-0.023651568,-4.424050808,-0.40468365,0.243556589,1,0
-0.023133509,-4.424050808,-0.439319819,0.259285331,1,0
-0.025630303,-4.424050808,-0.472901493,0.268636078,1,0
-0.033550788,-4.424050808,-0.495886356,0.266348511,1,0
-0.042050708,-4.424050808,-0.50376302,0.255028963,1,0
-0.044575237,-4.424050808,-0.500163853,0.240859047,1,0
-0.039772373,-4.424050808,-0.493978709,0.228411436,1,0
-0.030460512,-4.424050808,-0.492805123,0.217614308,1,0
-0.018985854,-4.424050808,-0.498719454,0.206871241,1,0
-0.016963024,-4.424050808,-0.507492244,0.181977138,1,0
-0.017630875,-4.424050808,-0.515007377,0.154664218,1,0
-0.016514061,-4.424050808,-0.520517528,0.132159799,1,0
-0.01358454,-4.424050808,-0.524659455,0.117889144,1,0
-0.009030747,-4.424050808,-0.525621414,0.1079809,1,0
-0.001159881,-4.424050808,-0.518318176,0.09489581,1,0
0.010910111,-4.424050808,-0.500139415,0.072913185,1,0
0.025660817,-4.424050808,-0.475793242,0.043421701,1,0
0.040081356,-4.424050808,-0.45254752,0.014250348,1,0
0.051580805,-4.424050808,-0.434009761,-0.006074023,1,0
0.057545193,-4.424050808,-0.418832183,-0.017150674,1,0
0.056012485,-4.424050808,-0.402944595,-0.025622286,1,0
0.04707944,-4.424050808,-0.384020895,-0.036842324,1,0
0.03280488,-4.424050808,-0.362068504,-0.048059661,1,0
0.013900814,-4.424050808,-0.339218169,-0.05250578,1,0
-0.008759098,-4.424050808,-0.318320602,-0.045027152,1,0
-0.031075289,-4.424050808,-0.29989925,-0.030148705,1,0
-0.045952186,-4.424050808,-0.281534106,-0.016247967,1,0
-0.047558043,-4.424050808,-0.262317568,-0.009084185,1,0
-0.038588945,-4.424050808,-0.245903,-0.008746994,1,0
-0.03065916,-4.424050808,-0.237716034,-0.012967279,1,0
-0.034299202,-4.424050808,-0.238231227,-0.017779946,1,0
-0.052962821,-4.424050808,-0.242067277,-0.018627672,1,0
-0.080029279,-4.424050808,-0.244195923,-0.014652003,1,0
-0.102963291,-4.424050808,-0.245141432,-0.009594358,1,0
-0.112649336,-4.424050808,-0.248362735,-0.006071373,1,0
-0.110144272,-4.424050808,-0.25574255,-0.002247319,1,0
-0.102425076,-4.424050808,-0.26572457,0.006175473,1,0
-0.094160624,-4.424050808,-0.276768416,0.021645907,1,0
-0.083785646,-4.424050808,-0.288266093,0.04145404,1,0
-0.069343574,-4.424050808,-0.300360978,0.059550781,1,0
-0.053810328,-4.424050808,-0.314884186,0.071708605,1,0
-0.041450925,-4.424050808,-0.334393442,0.077968217,1,0
-0.036193382,-4.424050808,-0.357946813,0.082387656,1,0
-0.040904235,-4.424050808,-0.37784034,0.089025512,1,0
-0.05478758,-4.424050808,-0.383755624,0.100622728,1,0
-0.072049357,-4.424050808,-0.374454349,0.118163437,1,0
-0.08456482,-4.424050808,-0.359619409,0.141140088,1,0
-0.090343773,-4.424050808,-0.349532217,0.168478742,1,0
-0.095646679,-4.424050808,-0.348472267,0.196724668,1,0
-0.107371688,-4.424050808,-0.355690718,0.220443502,1,0
-0.126349017,-4.424050808,-0.36757496,0.234792411,1,0
-0.148409367,-4.424050808,-0.38110888,0.238048524,1,0
-0.170895547,-4.424050808,-0.394014001,0.230952263,1,0
-0.19517751,-4.424050808,-0.403607339,0.216522798,1,0
-0.221912071,-4.424050808,-0.40436402,0.19968684,1,0
-0.249118596,-4.424050808,-0.39149043,0.188101053,1,0
-0.276958853,-4.424050808,-0.368579805,0.187789693,1,0
-0.308312356,-4.424050808,-0.345727026,0.197897464,1,0
-0.343705744,-4.424050808,-0.330144227,0.21324344,1,0
-0.37744078,-4.424050808,-0.322681189,0.227301478,1,0
-0.403519213,-4.424050808,-0.320942461,0.233447984,1,0
-0.422453642,-4.424050808,-0.322060853,0.226114571,1,0
-0.436638921,-4.424050808,-0.323395222,0.205152839,1,0
-0.444000334,-4.424050808,-0.322305083,0.178331658,1,0
-0.436810702,-4.424050808,-0.318837166,0.158212125,1,0
-0.408861488,-4.424050808,-0.316166073,0.152677417,1,0
-0.36541453,-4.424050808,-0.315847009,0.158610344,1,0
-0.320943803,-4.424050808,-0.316797286,0.167290509,1,0
-0.286642969,-4.424050808,-0.318572283,0.171992213,1,0
-0.264484614,-4.424050808,-0.324629337,0.172527149,1,0
-0.248227328,-4.424050808,-0.337801367,0.172691643,1,0
-0.231542528,-4.424050808,-0.354662538,0.1750025,1,0
-0.213736475,-4.424050808,-0.368306547,0.176836684,1,0
-0.198310003,-4.424050808,-0.378596723,0.171774939,1,0
-0.186628073,-4.424050808,-0.392737389,0.157222793,1,0
-0.176519692,-4.424050808,-0.416076899,0.13863121,1,0
-0.165012643,-4.424050808,-0.444564074,0.124598213,1,0
-0.152163044,-4.424050808,-0.46914798,0.117180735,1,0
-0.141179934,-4.424050808,-0.484721482,0.109898135,1,0
-0.136666,-4.424050808,-0.492374599,0.095449917,1,0
-0.136029065,-4.424050808,-0.494346976,0.088519618,1,0
-0.146358252,-4.424050808,-0.490074992,0.080427423,1,0
-0.162996352,-4.424050808,-0.4750866,0.07671123,1,0
-0.17825599,-4.424050808,-0.446490765,0.081414245,1,0
-0.188366607,-4.424050808,-0.409374565,0.091718659,1,0
-0.196816459,-4.424050808,-0.376400173,0.097213887,1,0
-0.208882257,-4.424050808,-0.357803375,0.086860478,1,0
-0.224792078,-4.424050808,-0.35547334,0.058278646,1,0
-0.237164021,-4.424050808,-0.360966593,0.021852124,1,0
-0.239317745,-4.424050808,-0.363448709,-0.006892591,1,0
-0.232481822,-4.424050808,-0.356968224,-0.023886183,1,0
-0.232481822,-4.424050808,-0.343205363,-0.023886183,1,0
-0.232481822,-4.424050808,-0.327130347,-0.023886183,1,0
-0.232481822,-4.424050808,-0.312797219,-0.023886183,1,0
-0.232481822,-4.424050808,-0.302109629,-0.023886183,1,0
-0.232481822,-4.424050808,-0.29495582,-0.023886183,1,0
0.011177473,-4.424050808,-0.291413665,0.137082472,1,0
-0.006812433,-4.424050808,-0.292454302,0.129077658,1,0
-0.033960029,-4.424050808,-0.298683882,0.11266268,1,0
-0.061263308,-4.424050808,-0.306975007,0.09069483,1,0
-0.086893976,-4.424050808,-0.311235219,0.06731493,1,0
-0.11019671,-4.424050808,-0.308345437,0.047310498,1,0
-0.128287271,-4.424050808,-0.30115819,0.03527087,1,0
-0.136547729,-4.424050808,-0.296245754,0.032297049,1,0
-0.135342389,-4.424050808,-0.297360539,0.034992464,1,0
-0.130700618,-4.424050808,-0.304286718,0.039411508,1,0
-0.129692465,-4.424050808,-0.316361755,0.043608334,1,0
-0.13466838,-4.424050808,-0.333057672,0.046234135,1,0
-0.146070302,-4.424050808,-0.352279514,0.043188673,1,0
-0.170838386,-4.424050808,-0.369286358,0.034160759,1,0
-0.201207578,-4.424050808,-0.380018264,0.022768196,1,0
-0.225051463,-4.424050808,-0.384491861,0.011731482,1,0
-0.23402068,-4.424050808,-0.387772292,0.000989711,1,0
-0.229644567,-4.424050808,-0.394992292,-0.010157568,1,0
-0.219152749,-4.424050808,-0.407128185,-0.021575436,1,0
-0.208470687,-4.424050808,-0.42003426,-0.032842837,1,0
-0.201470003,-4.424050808,-0.428743392,-0.044532236,1,0
-0.198850602,-4.424050808,-0.430654138,-0.058620933,1,0
-0.199907407,-4.424050808,-0.426317871,-0.076214299,1,0
-0.20270063,-4.424050808,-0.418580532,-0.094874606,1,0
-0.206911251,-4.424050808,-0.410443842,-0.11089009,1,0
-0.213696897,-4.424050808,-0.401861042,-0.122176737,1,0
-0.223019466,-4.424050808,-0.39066276,-0.12812303,1,0
-0.23088786,-4.424050808,-0.37541756,-0.1272441,1,0
-0.232285589,-4.424050808,-0.358110249,-0.116060786,1,0
-0.227213591,-4.424050808,-0.340971291,-0.093858987,1,0
-0.223384142,-4.424050808,-0.324970782,-0.064549059,1,0
-0.227917761,-4.424050808,-0.311056137,-0.032410946,1,0
-0.242036447,-4.424050808,-0.301805496,3.10E-05,1,0
-0.260772556,-4.424050808,-0.299821228,0.032033049,1,0
-0.27641511,-4.424050808,-0.302362442,0.062720038,1,0
-0.283585399,-4.424050808,-0.302701771,0.089621373,1,0
-0.285608411,-4.424050808,-0.296625435,0.110186391,1,0
-0.289577186,-4.424050808,-0.286836684,0.125449911,1,0
-0.300232679,-4.424050808,-0.278662324,0.138514474,1,0
-0.313836813,-4.424050808,-0.274988413,0.152155235,1,0
-0.321126699,-4.424050808,-0.275866538,0.165675461,1,0
-0.319345862,-4.424050808,-0.279863447,0.176128969,1,0
-0.316661388,-4.424050808,-0.285866112,0.180205226,1,0
-0.322808117,-4.424050808,-0.29333064,0.176094979,1,0
-0.338129014,-4.424050808,-0.304051161,0.165066808,1,0
-0.352634132,-4.424050808,-0.319499075,0.154214665,1,0
-0.35520497,-4.424050808,-0.337433666,0.152254134,1,0
-0.34429428,-4.424050808,-0.352297306,0.160177246,1,0
-0.330122948,-4.424050808,-0.361261994,0.171145499,1,0
-0.323838323,-4.424050808,-0.370358795,0.178627491,1,0
-0.329807073,-4.424050808,-0.38773638,0.182367027,1,0
-0.343114734,-4.424050808,-0.415951043,0.186349198,1,0
-0.355334073,-4.424050808,-0.446959227,0.192116886,1,0
-0.356939077,-4.424050808,-0.466507316,0.197254524,1,0
-0.342345685,-4.424050808,-0.466094345,0.198350459,1,0
-0.314451098,-4.424050808,-0.450205237,0.19487001,1,0
-0.283568621,-4.424050808,-0.431687891,0.191807777,1,0
-0.260105073,-4.424050808,-0.420429498,0.194554299,1,0
-0.249631926,-4.424050808,-0.419180542,0.201415867,1,0
-0.251634121,-4.424050808,-0.425311983,0.205184639,1,0
-0.262682378,-4.424050808,-0.435464919,0.198671013,1,0
-0.277907729,-4.424050808,-0.44758454,0.179956853,1,0
-0.290100157,-4.424050808,-0.460584223,0.154630035,1,0
-0.290470064,-4.424050808,-0.471996486,0.130645916,1,0
-0.275792211,-4.424050808,-0.478232503,0.112774432,1,0
-0.25138703,-4.424050808,-0.476960689,0.100545458,1,0
-0.227386579,-4.424050808,-0.467536032,0.090224132,1,0
-0.213148206,-4.424050808,-0.452506632,0.079050757,1,0
-0.214200884,-4.424050808,-0.438154131,0.068666443,1,0
-0.230708525,-4.424050808,-0.431063831,0.06280975,1,0
-0.256310016,-4.424050808,-0.434512943,0.062769584,1,0
-0.280109793,-4.424050808,-0.445563853,0.062307034,1,0
-0.293554753,-4.424050808,-0.457229793,0.05466006,1,0
-0.293380499,-4.424050808,-0.462033123,0.041461419,1,0
-0.282083124,-4.424050808,-0.455619812,0.030186366,1,0
-0.265793115,-4.424050808,-0.439147025,0.024616824,1,0
-0.252253801,-4.424050808,-0.418415785,0.022392605,1,0
-0.242454901,-4.424050808,-0.399709076,0.028288845,1,0
-0.244220018,-4.424050808,-0.38713944,0.029775448,1,0
-0.257189661,-4.424050808,-0.382049292,0.028727984,1,0
-0.276442319,-4.424050808,-0.384061992,0.027986955,1,0
-0.294621438,-4.424050808,-0.39231199,0.029133078,1,0
-0.303857893,-4.424050808,-0.406733692,0.03165115,1,0
-0.299925357,-4.424050808,-0.426416516,0.030796217,1,0
-0.287059963,-4.424050808,-0.448646575,0.019033942,1,0
-0.277328879,-4.424050808,-0.467914462,-0.008392051,1,0
-0.27968508,-4.424050808,-0.47964099,-0.047565982,1,0
-0.291444331,-4.424050808,-0.48362878,-0.087955497,1,0
-0.291444331,-4.424050808,-0.484213233,-0.087955497,1,0
-0.291444331,-4.424050808,-0.486283123,-0.087955497,1,0
-0.291444331,-4.424050808,-0.490813047,-0.087955497,1,0
-0.291444331,-4.424050808,-0.495495677,-0.087955497,1,0
-0.291444331,-4.424050808,-0.496690661,-0.087955497,1,0
-0.291444331,-4.424050808,-0.491514087,-0.087955497,1,0
-0.291444331,-4.424050808,-0.479753196,-0.087955497,1,0
-0.291444331,-4.424050808,-0.461875916,-0.087955497,1,0
-0.291444331,-4.424050808,-0.430631071,-0.087955497,1,0
-0.291444331,-4.424050808,-0.376738399,-0.087955497,1,0
-0.291444331,-4.424050808,-0.305132657,-0.087955497,1,0
-0.291444331,-4.424050808,-0.235149831,-0.087955497,1,0
-0.291444331,-4.424050808,-0.182039857,-0.087955497,1,0
-0.291444331,-4.424050808,-0.147683516,-0.087955497,1,0
-0.291444331,-4.424050808,-0.125634983,-0.087955497,1,0
-0.291444331,-4.424050808,-0.108630009,-0.087955497,1,0
-0.291444331,-4.424050808,-0.091316849,-0.087955497,1,0
-0.291444331,-4.424050808,-0.070034191,-0.087955497,1,0
-0.291444331,-4.424050808,-0.044081427,-0.087955497,1,0
-0.291444331,-4.424050808,-0.017006859,-0.087955497,1,0
-0.291444331,-4.424050808,0.005695327,-0.087955497,1,0
-0.291444331,-4.424050808,0.020404156,-0.087955497,1,0
-0.291444331,-4.424050808,0.026176307,-0.087955497,1,0
-0.291444331,-4.424050808,0.021082763,-0.087955497,1,0
-0.291444331,-4.424050808,0.002763545,-0.087955497,1,0
-0.291444331,-4.424050808,-0.029098583,-0.087955497,1,0
-0.291444331,-4.424050808,-0.06813135,-0.087955497,1,0
-0.291444331,-4.424050808,-0.104267426,-0.087955497,1,0
-0.291444331,-4.424050808,-0.131656557,-0.087955497,1,0
-0.291444331,-4.424050808,-0.152206227,-0.087955497,1,0
-0.291444331,-4.424050808,-0.171128809,-0.087955497,1,0
0.283591509,-4.424050808,-0.193033263,-0.087955497,1,0
0.301991284,-4.424050808,-0.222874224,0.478725731,1,0
0.304091066,-4.424050808,-0.264542997,0.461217403,1,0
0.29334709,-4.424050808,-0.317465872,0.458882481,1,0
0.274243176,-4.424050808,-0.374044299,0.463388145,1,0
0.250250757,-4.424050808,-0.423143595,0.469089359,1,0
0.22566621,-4.424050808,-0.456896335,0.473050445,1,0
0.203995556,-4.424050808,-0.474256277,0.473010242,1,0
0.185955361,-4.424050808,-0.482905835,0.467402667,1,0
0.170326859,-4.424050808,-0.490627676,0.457981884,1,0
0.154798016,-4.424050808,-0.500243545,0.44759497,1,0
0.137907147,-4.424050808,-0.509342909,0.437567949,1,0
0.113898039,-4.424050808,-0.514911592,0.427009404,1,0
0.087953575,-4.424050808,-0.517395258,0.40151912,1,0
0.061389033,-4.424050808,-0.519798756,0.376342684,1,0
0.039761905,-4.424050808,-0.524359226,0.356610358,1,0
0.003126017,-4.424050808,-0.531344771,0.356539011,1,0
-0.033374079,-4.424050808,-0.540434718,0.35442397,1,0
-0.063453458,-4.424050808,-0.551860929,0.345737457,1,0
-0.083290666,-4.424050808,-0.566826165,0.32996437,1,0
-0.091004021,-4.424050808,-0.585607469,0.30753386,1,0
-0.090355992,-4.424050808,-0.606500685,0.27910617,1,0
-0.088287525,-4.424050808,-0.626385093,0.247501552,1,0
-0.088478468,-4.424050808,-0.642604291,0.219069973,1,0
-0.0896952,-4.424050808,-0.65422982,0.195625693,1,0
-0.083221935,-4.424050808,-0.664503694,0.171746805,1,0
-0.055878956,-4.424050808,-0.677361727,0.139730871,1,0
-0.055878956,-4.424050808,-0.693605185,0.139730871,1,0
-0.055878956,-4.424050808,-0.710278153,0.139730871,1,0
-0.055878956,-4.424050808,-0.72409004,0.139730871,1,0
-0.055878956,-4.424050808,-0.735549986,0.139730871,1,0
0.093742236,-4.424050808,-0.744749665,-0.036039643,1,0
0.118364058,-4.424050808,-0.74790442,-0.039829399,1,0
0.133714005,-4.424050808,-0.738816559,-0.019928148,1,0
0.1403106,-4.424050808,-0.71583122,0.018282929,1,0
0.135168374,-4.424050808,-0.68512398,0.058195285,1,0
0.11727763,-4.424050808,-0.656581581,0.085919634,1,0
0.091487996,-4.424050808,-0.637155592,0.097190328,1,0
0.066655047,-4.424050808,-0.626600444,0.097193174,1,0
0.049340338,-4.424050808,-0.618327916,0.09690816,1,0
0.038971208,-4.424050808,-0.606119692,0.104118742,1,0
0.030718707,-4.424050808,-0.59011656,0.116718642,1,0
0.020496191,-4.424050808,-0.5761289,0.127266571,1,0
0.0112188,-4.424050808,-0.566812575,0.137284681,1,0
-0.006566618,-4.424050808,-0.55894804,0.146950543,1,0
-0.032025106,-4.424050808,-0.547621608,0.161210626,1,0
-0.061631601,-4.424050808,-0.533689022,0.178930581,1,0
-0.090742372,-4.424050808,-0.522365808,0.191995338,1,0
-0.115204759,-4.424050808,-0.518368423,0.19314824,1,0
-0.130259782,-4.424050808,-0.523319602,0.181288823,1,0
-0.13052702,-4.424050808,-0.534033656,0.161082581,1,0
-0.11709293,-4.424050808,-0.544129729,0.139531031,1,0
-0.100022808,-4.424050808,-0.547073126,0.122619927,1,0
